0.0	0.5	1584.0	2388.1170294085637	3.29296875	
2.0e-6	30.600833622937397	1583.7926611091805	4.9696499144904625	7.39453125	
4.0e-6	76.41433057666099	1583.0792266811832	2.779749287358975	8.76171875	
6.0e-6	119.6123114439183	1581.772382401046	2.1947237690679695	9.15234375	
8.0e-6	160.7374042116508	1579.9033842966755	1.8132252783791847	9.73828125	
9.999999999999999e-6	200.30233671269326	1577.4964526905133	1.555269127234274	10.12890625	
1.1999999999999999e-5	238.20233155559018	1574.5730882353914	1.4579681833037255	10.32421875	
1.3999999999999998e-5	274.28997203775555	1571.1564728781025	1.3742068465868975	10.51953125	
1.6e-5	308.77270827208883	1567.2693883427035	1.298678330022963	10.71484375	
1.8e-5	341.84004688371124	1562.931969974998	1.22822096462397	10.71484375	
2.0e-5	373.6381569420668	1558.1621152828263	1.1658605928671084	10.91015625	
2.2000000000000003e-5	404.25018864912175	1552.9761929788851	1.1128287452492442	11.10546875	
2.4000000000000004e-5	433.6052138091796	1547.3904902958297	1.0845709993789303	11.30078125	
2.6000000000000005e-5	461.65167236163336	1541.422111054691	1.0573347688860777	11.30078125	
2.8000000000000006e-5	488.4615764716471	1535.0880227291357	1.0333223346890044	11.49609375	
3.0000000000000008e-5	514.1020801886435	1528.404265018067	1.0096074178292627	11.49609375	
3.2000000000000005e-5	538.6439089203388	1521.3859584240072	0.9874157954519366	11.49609375	
3.4000000000000007e-5	562.1303123998048	1514.0474636152062	0.9677398276493137	11.69140625	
3.600000000000001e-5	584.6095902049683	1506.4025309311744	0.9481998476626148	11.69140625	
3.800000000000001e-5	606.1254246362664	1498.4642974988994	0.9308664208800603	11.88671875	
4.000000000000001e-5	626.7170311972933	1490.2453477933425	0.9136012266361228	11.88671875	
4.200000000000001e-5	646.429893549035	1481.757701628367	0.8973712940043304	11.88671875	
4.400000000000001e-5	665.2863482686774	1473.0129266829156	0.8829835074484907	12.08203125	
4.6000000000000014e-5	683.3158354130322	1464.022245458371	0.8685986647423675	12.08203125	
4.8000000000000015e-5	700.5547890681748	1454.7964412951628	0.8550625859237803	12.08203125	
5.0000000000000016e-5	717.0185202923662	1445.3459525660926	0.8430925716932899	12.27734375	
5.200000000000002e-5	732.7297956805614	1435.6809637929398	0.8310874411901331	12.27734375	
5.400000000000002e-5	747.7186361910827	1425.8113075804622	0.8197928571891732	12.27734375	
5.600000000000002e-5	761.9814685713042	1415.7466402153796	0.8109949672099452	12.47265625	
5.800000000000002e-5	775.5191544030423	1405.4966360622172	0.8023892790886282	12.47265625	
6.000000000000002e-5	788.3551728994548	1395.070807213534	0.794312673674077	12.47265625	
6.200000000000002e-5	800.5033850147073	1384.4784168274396	0.786995249213541	12.47265625	
6.400000000000001e-5	811.9479104515138	1373.7287415243313	0.7824340297835948	12.66796875	
6.6e-5	822.6844225760337	1362.831192637481	0.777617396738556	12.66796875	
6.8e-5	832.7400646089653	1351.795029389581	0.7731335901715944	12.66796875	
7.0e-5	842.1329485079281	1340.629209302135	0.7689690827815848	12.66796875	
7.199999999999999e-5	850.8804915954936	1329.3424530347788	0.7651112379444883	12.66796875	
7.399999999999998e-5	858.9994797304809	1317.943253225939	0.7615482319118845	12.66796875	
7.599999999999998e-5	866.4987360950388	1306.4399317871023	0.7587945278060393	12.86328125	
7.799999999999997e-5	873.3941365579833	1294.8406459694154	0.7557863977308629	12.86328125	
7.999999999999997e-5	879.7086423451874	1283.1532941100609	0.7530423373575625	12.86328125	
8.199999999999996e-5	885.4570078280498	1271.385523108906	0.7505531246758261	12.86328125	
8.399999999999995e-5	890.6535911601735	1259.5447857823178	0.7483100625501162	12.86328125	
8.599999999999995e-5	895.3123884148409	1247.6383459184844	0.7463049358946124	12.86328125	
8.799999999999994e-5	899.4470644266887	1235.673282899541	0.7445299726461403	12.86328125	
8.999999999999994e-5	903.0709806484914	1223.656495932373	0.742977808132795	12.86328125	
9.199999999999993e-5	906.1972202995263	1211.594707926053	0.7416414524851151	12.86328125	
9.399999999999993e-5	908.8386110518696	1199.494469050377	0.740514260779228	12.86328125	
9.599999999999992e-5	911.0077454745809	1187.3621600068673	0.7395899056383757	12.86328125	
9.799999999999992e-5	912.7169994325549	1175.2039950408198	0.7388623520513846	12.86328125	
9.999999999999991e-5	913.9785486164405	1163.026024720493	0.7383258341947269	12.86328125	
1.019999999999999e-4	914.8043833620724	1150.834138507303	0.7379748340693426	12.86328125	
1.039999999999999e-4	915.2063219020156	1138.6340671388757	0.7378040617848864	12.86328125	
1.0599999999999989e-4	915.1960871507551	1126.4313844118572	0.7378084097408628	12.86328125	
1.0799999999999989e-4	914.7850554606816	1114.231510127781	0.7379830469610005	12.86328125	
1.0999999999999988e-4	913.9846612787042	1102.039712016185	0.7383232355379434	12.86328125	
1.1199999999999988e-4	912.8061398329104	1089.8611066754409	0.738824428945973	12.86328125	
1.1399999999999987e-4	911.2606010842657	1077.700661735993	0.7394822302446248	12.86328125	
1.1599999999999987e-4	909.3590358845238	1065.5631974895343	0.7402923796458338	12.86328125	
1.1799999999999986e-4	907.1123212506066	1053.4533884419668	0.741250742976458	12.86328125	
1.1999999999999985e-4	904.5312248218921	1041.3757648014835	0.7423533009700481	12.86328125	
1.2199999999999985e-4	901.626408561487	1029.334713912261	0.7435961393287702	12.86328125	
